idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,380,173,1023
5,0,0,0
6,947,575,3629
7,233,113,634
8,0,0,0
9,226,95,672
10,45,11,50
11,0,0,0
12,0,0,0
13,0,0,0
14,104,25,223
15,0,0,0
16,57,17,126
17,780,403,2042
18,562,277,1453
19,0,0,0
20,592,359,1977
21,78,23,112
22,0,0,0
23,0,0,0
24,264,121,473
25,0,0,0
26,489,286,1142
27,0,0,0
28,0,0,0
29,70,21,134
30,109,46,233
31,112,40,281
32,0,0,0
33,0,0,0
34,1301,719,3843
35,0,0,0
36,164,72,347
37,305,101,751
38,109,24,225
39,130,48,298
40,143,55,302
41,0,0,0
45,133,46,240
47,84,25,126
48,123,62,259
49,171,72,340
50,0,0,0
51,50,14,104
52,99,31,220
53,86,36,141
54,0,0,0
55,658,318,2198
56,180,68,423
57,434,198,1369
58,358,187,758
59,0,0,0
60,130,24,292
61,96,32,163
62,497,256,1635
63,0,0,0
64,0,0,0
65,196,69,512
66,0,0,0
67,0,0,0
68,733,405,2040
69,913,475,3485
70,83,21,110
71,97,32,175
72,178,86,424
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,350,197,686
78,0,0,0
79,649,350,1522
80,0,0,0
81,0,0,0
82,168,62,448
83,160,78,345
84,0,0,0
85,0,0,0
86,179,81,416
87,181,69,445
88,0,0,0
89,0,0,0
90,1390,822,4405
91,1174,611,3373
92,2019,1297,4984
93,181,86,309
94,0,0,0
95,32,6,58
96,847,459,2373
97,0,0,0
98,0,0,0
99,59,21,121
100,101,44,215
101,0,0,0
102,98,30,188
103,68,23,261
104,450,190,1643
105,0,0,0
110,53,21,98
111,391,212,1310
112,166,70,308
113,189,80,486
114,0,0,0
115,56,18,95
116,192,82,440
117,109,43,276
118,455,219,1126
119,704,354,1989
120,0,0,0
121,0,0,0
122,428,204,1182
123,0,0,0
124,802,446,2310
125,454,204,1310
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,804,487,2384
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,348,176,1025
137,0,0,0
138,0,0,0
139,227,88,502
140,124,48,249
141,72,20,117
142,199,67,591
143,0,0,0
144,61,11,131
145,73,22,216
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,97,40,185
153,0,0,0
154,0,0,0
155,162,55,295
156,335,153,598
157,0,0,0
158,0,0,0
159,0,0,0
160,34,16,79
161,0,0,0
162,1362,776,3444
163,0,0,0
164,0,0,0
165,100,35,173
166,43,14,86
167,390,206,1077
168,0,0,0
169,0,0,0
170,246,118,585
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,84,23,195
176,154,44,373
181,0,0,0
184,0,0,0
185,82,23,176
186,0,0,0
187,70,25,117
188,238,100,665
189,937,508,2861
190,69,12,132
191,0,0,0
192,0,0,0
193,0,0,0
194,147,34,425
195,132,46,252
196,332,145,858
197,0,0,0
198,1,0,1
200,633,406,1347
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
