idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,380,173,1026
5,0,0,0
6,952,577,3643
7,233,113,638
8,0,0,0
9,226,95,673
10,45,11,50
11,0,0,0
12,0,0,0
13,0,0,0
14,104,25,223
15,0,0,0
16,57,17,127
17,780,403,2046
18,564,279,1457
19,0,0,0
20,592,359,1983
21,78,23,112
22,0,0,0
23,0,0,0
24,265,122,475
25,0,0,0
26,492,288,1147
27,0,0,0
28,0,0,0
29,70,21,134
30,109,46,234
31,112,40,281
32,0,0,0
33,0,0,0
34,1307,722,3855
35,0,0,0
36,164,72,349
37,307,101,754
38,109,24,226
39,131,48,300
40,143,54,302
41,0,0,0
45,133,46,240
47,84,25,126
48,123,62,259
49,172,73,342
50,0,0,0
51,50,13,105
52,99,31,220
53,86,36,141
54,0,0,0
55,658,318,2205
56,180,68,423
57,434,198,1375
58,358,187,759
59,0,0,0
60,130,24,292
61,96,32,163
62,497,256,1641
63,0,0,0
64,0,0,0
65,196,69,514
66,0,0,0
67,0,0,0
68,734,405,2045
69,914,476,3497
70,83,21,110
71,97,32,175
72,180,87,426
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,352,199,690
78,0,0,0
79,649,350,1523
80,0,0,0
81,0,0,0
82,168,62,448
83,160,78,345
84,0,0,0
85,0,0,0
86,180,82,420
87,181,69,446
88,0,0,0
89,0,0,0
90,1392,822,4413
91,1175,611,3379
92,2020,1296,4991
93,182,87,310
94,0,0,0
95,32,6,58
96,848,460,2380
97,0,0,0
98,0,0,0
99,59,21,121
100,101,44,215
101,0,0,0
102,98,30,189
103,69,24,262
104,452,192,1649
105,0,0,0
110,53,21,98
111,391,212,1315
112,167,70,309
113,190,81,487
114,0,0,0
115,56,18,95
116,192,82,441
117,109,43,276
118,455,219,1130
119,705,354,1996
120,0,0,0
121,0,0,0
122,429,204,1187
123,0,0,0
124,804,447,2313
125,455,204,1314
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,805,487,2389
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,349,176,1029
137,0,0,0
138,0,0,0
139,227,88,502
140,125,48,251
141,72,20,117
142,200,67,594
143,0,0,0
144,61,11,131
145,73,22,218
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,99,40,187
153,0,0,0
154,0,0,0
155,163,55,296
156,336,153,599
157,0,0,0
158,0,0,0
159,0,0,0
160,34,16,79
161,0,0,0
162,1363,776,3452
163,0,0,0
164,0,0,0
165,101,36,174
166,43,14,86
167,391,207,1079
168,0,0,0
169,0,0,0
170,247,119,587
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,84,23,195
176,154,44,374
181,0,0,0
184,0,0,0
185,82,23,176
186,0,0,0
187,71,25,118
188,238,100,666
189,939,509,2868
190,70,12,133
191,0,0,0
192,0,0,0
193,0,0,0
194,147,34,425
195,132,46,253
196,332,145,860
197,0,0,0
198,1,0,1
200,633,406,1355
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
