idolId,accounts,onlyAccounts,tweets
1,0,0,0
2,0,0,0
3,0,0,0
4,289,145,613
5,0,0,0
6,752,500,2241
7,172,91,390
8,0,0,0
9,166,82,403
10,28,6,30
11,0,0,0
12,0,0,0
13,0,0,0
14,74,20,140
15,0,0,0
16,42,13,87
17,570,322,1190
18,410,208,868
19,0,0,0
20,437,293,1135
21,44,17,66
22,0,0,0
23,0,0,0
24,196,98,292
25,0,0,0
26,351,220,701
27,0,0,0
28,0,0,0
29,51,17,83
30,81,38,144
31,77,29,168
32,0,0,0
33,0,0,0
34,953,575,2249
35,0,0,0
36,122,59,222
37,213,83,428
38,87,19,151
39,92,37,165
40,99,41,180
41,0,0,0
45,92,38,144
47,55,17,80
48,89,50,154
49,127,58,216
50,0,0,0
51,37,13,60
52,71,26,135
53,61,32,95
54,0,0,0
55,496,267,1309
56,127,59,243
57,328,162,809
58,265,145,474
59,0,0,0
60,100,20,192
61,69,28,111
62,381,219,972
63,0,0,0
64,0,0,0
65,148,65,296
66,0,0,0
67,0,0,0
68,530,319,1204
69,651,383,1877
70,54,16,72
71,68,26,106
72,135,70,256
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,270,163,458
78,0,0,0
79,449,253,871
80,0,0,0
81,0,0,0
82,135,53,284
83,118,60,219
84,0,0,0
85,0,0,0
86,137,69,262
87,141,61,280
88,0,0,0
89,0,0,0
90,1038,680,2598
91,877,512,2037
92,1516,1050,3008
93,117,61,178
94,0,0,0
95,20,4,35
96,631,374,1451
97,0,0,0
98,0,0,0
99,45,18,83
100,73,37,134
101,0,0,0
102,62,23,106
103,50,22,150
104,304,152,859
105,0,0,0
110,32,14,57
111,289,173,783
112,120,57,211
113,137,67,286
114,0,0,0
115,34,9,56
116,132,64,245
117,82,35,178
118,345,171,697
119,517,293,1199
120,0,0,0
121,0,0,0
122,334,175,739
123,0,0,0
124,608,361,1369
125,358,176,836
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,624,395,1487
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,274,147,656
137,0,0,0
138,0,0,0
139,166,71,302
140,91,36,162
141,58,17,83
142,155,56,341
143,0,0,0
144,44,11,82
145,51,18,129
146,0,0,0
147,0,0,0
149,0,0,0
150,0,0,0
151,70,32,113
153,0,0,0
154,0,0,0
155,124,48,190
156,221,109,372
157,0,0,0
158,0,0,0
159,0,0,0
160,29,14,51
161,0,0,0
162,951,587,1959
163,0,0,0
164,0,0,0
165,73,28,117
166,30,11,57
167,285,165,618
168,0,0,0
169,0,0,0
170,171,96,354
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,59,20,122
176,96,29,201
181,0,0,0
184,0,0,0
185,53,16,104
186,0,0,0
187,52,21,81
188,175,82,384
189,726,420,1733
190,44,9,83
191,0,0,0
192,0,0,0
193,0,0,0
194,98,24,241
195,95,37,169
196,260,123,531
197,0,0,0
198,0,0,0
200,448,289,807
204,0,0,0
205,0,0,0
206,0,0,0
1001,0,0,0
1002,0,0,0
1003,0,0,0
1004,0,0,0
