idolId,accounts,onlyAccounts,tweets
1,483,212,1289
2,395,140,1038
3,527,167,1672
4,87,41,215
5,406,150,1394
6,127,43,276
7,68,23,193
8,486,251,1811
9,94,42,236
10,41,6,44
11,641,312,2283
12,915,508,3126
13,544,250,1723
14,46,10,125
15,429,226,992
16,23,3,40
17,142,60,281
18,83,29,174
19,348,155,1083
20,157,83,425
21,30,5,42
22,203,72,721
23,225,63,360
24,64,20,138
25,406,168,1305
26,125,56,259
27,1439,947,4175
28,703,379,1701
29,37,9,69
30,51,13,102
31,80,11,215
32,576,348,1549
33,417,158,1079
34,160,77,372
35,639,429,1316
36,53,17,144
37,67,15,220
38,42,8,56
39,37,6,55
40,39,9,84
41,238,93,754
45,27,5,46
47,34,3,43
48,76,26,187
49,43,12,60
50,818,544,2345
51,37,9,92
52,45,15,115
53,33,7,51
54,339,139,1005
55,141,58,440
56,45,11,78
57,54,8,110
58,96,42,164
59,1099,672,3420
60,35,6,52
61,36,6,41
62,72,26,222
63,376,147,1113
64,314,142,858
65,51,10,103
66,364,166,917
67,475,201,1588
68,145,82,304
69,107,38,287
70,27,3,30
71,44,19,64
72,51,11,143
73,276,122,902
74,1278,750,3994
75,286,143,1103
76,250,116,834
77,110,55,241
78,573,264,1309
79,108,43,267
80,220,76,629
81,315,153,877
82,59,16,143
83,64,34,172
84,579,269,2402
85,561,318,1449
86,48,15,84
87,64,16,182
88,655,279,1782
89,1267,701,4479
90,169,82,467
91,137,58,364
92,229,127,494
93,51,13,59
94,242,57,518
95,22,3,42
96,119,61,303
97,829,451,2301
98,505,272,1199
99,36,5,55
100,34,14,90
101,557,264,1723
102,30,1,55
103,31,6,137
104,101,30,252
105,391,198,1349
110,26,7,39
111,120,61,335
112,59,19,82
113,58,18,133
114,485,316,1011
115,39,7,69
116,60,15,77
117,32,8,48
118,109,37,244
119,102,34,225
120,333,154,760
121,164,74,390
122,79,32,172
123,878,548,3073
124,111,48,319
125,96,34,296
126,696,390,1856
127,476,269,1439
128,159,45,360
129,327,115,622
130,140,70,338
131,691,396,1582
132,479,124,1360
133,352,149,1209
134,453,139,1646
135,945,440,3542
136,89,41,335
137,387,156,1204
138,277,127,709
139,54,22,98
140,46,20,69
141,21,3,32
142,55,12,147
143,249,123,691
144,25,5,35
145,30,7,78
146,498,258,1219
147,193,84,429
149,249,102,640
150,94,28,250
151,48,13,116
153,224,142,891
154,146,51,384
155,35,11,64
156,67,19,110
157,657,336,1618
158,149,53,314
159,413,210,1117
160,14,7,51
161,252,120,784
162,117,52,204
163,540,255,1280
164,401,182,1246
165,37,7,88
166,20,4,35
167,74,33,191
168,750,405,2915
169,190,94,479
170,69,32,170
171,305,106,1049
172,543,358,1412
173,545,194,1978
174,226,107,869
175,34,9,77
176,41,5,138
181,297,108,646
184,352,179,668
185,33,5,65
186,251,91,825
187,38,14,56
188,42,9,99
189,103,34,242
190,28,1,37
191,88,20,133
192,127,52,275
193,168,79,358
194,48,15,135
195,46,11,117
196,61,17,137
197,231,85,756
198,914,551,2107
200,95,44,213
204,592,172,1574
205,397,134,820
206,963,472,2401
1001,520,136,1612
1002,369,116,1276
1003,640,181,1526
1004,456,167,769
