idolId,accounts,onlyAccounts,tweets
1,306,157,653
2,219,105,498
3,257,141,637
4,56,33,115
5,202,116,587
6,79,35,142
7,32,17,97
8,313,197,846
9,58,31,133
10,12,5,12
11,375,221,998
12,551,364,1473
13,245,136,649
14,21,6,61
15,276,161,486
16,13,3,22
17,97,53,162
18,54,20,94
19,185,90,456
20,95,56,202
21,15,5,22
22,108,50,295
23,92,39,154
24,35,13,57
25,269,128,630
26,79,42,146
27,887,656,1945
28,411,276,794
29,19,7,33
30,29,10,53
31,29,11,56
32,393,263,784
33,198,112,448
34,92,54,171
35,379,278,640
36,31,17,62
37,29,11,83
38,26,6,33
39,16,6,23
40,22,9,47
41,147,68,379
45,9,3,15
47,13,4,18
48,42,21,83
49,23,8,30
50,535,389,1275
51,15,7,25
52,22,9,49
53,14,6,22
54,222,111,523
55,81,46,190
56,22,8,32
57,23,4,40
58,51,29,80
59,668,463,1634
60,20,5,29
61,19,6,21
62,45,20,114
63,255,119,576
64,167,92,394
65,28,6,48
66,214,112,438
67,268,140,663
68,93,60,166
69,66,26,133
70,10,2,11
71,21,10,30
72,28,12,62
73,186,104,405
74,753,521,1891
75,185,109,521
76,164,84,409
77,67,40,117
78,329,198,694
79,63,31,122
80,141,60,291
81,202,115,439
82,37,13,66
83,36,23,83
84,422,217,1210
85,372,236,779
86,29,14,40
87,40,13,92
88,360,193,783
89,750,516,1974
90,105,60,223
91,82,39,181
92,139,90,253
93,21,8,25
94,111,45,220
95,9,1,24
96,72,45,149
97,454,289,1049
98,312,181,627
99,19,4,32
100,21,9,43
101,382,212,953
102,13,1,23
103,19,5,56
104,55,26,106
105,255,155,648
110,11,5,21
111,76,49,172
112,33,11,43
113,33,13,69
114,321,226,553
115,18,6,34
116,26,10,32
117,16,7,17
118,66,28,109
119,51,26,87
120,209,107,395
121,107,59,221
122,54,29,96
123,581,395,1453
124,64,32,165
125,61,27,158
126,440,269,928
127,301,192,682
128,97,37,172
129,150,80,273
130,81,45,174
131,429,262,786
132,222,99,575
133,214,107,534
134,247,111,736
135,572,345,1642
136,65,34,196
137,192,113,519
138,185,100,386
139,32,17,54
140,28,14,35
141,11,2,17
142,34,8,68
143,154,89,321
144,16,3,22
145,15,5,33
146,279,156,522
147,125,61,237
149,160,87,351
150,43,21,116
151,29,9,50
153,144,104,419
154,96,35,202
155,19,7,36
156,43,14,57
157,389,254,796
158,76,36,144
159,233,128,480
160,10,7,24
161,170,91,395
162,66,37,116
163,335,160,636
164,238,129,572
165,19,7,40
166,8,3,14
167,43,24,94
168,431,264,1243
169,122,70,237
170,38,23,79
171,163,79,439
172,344,251,676
173,285,144,836
174,134,80,415
175,19,8,30
176,19,5,49
181,141,78,275
184,188,107,317
185,20,4,28
186,154,73,394
187,20,10,27
188,23,9,46
189,67,28,132
190,13,0,19
191,28,8,49
192,78,42,131
193,104,52,188
194,26,11,59
195,26,8,56
196,41,13,62
197,146,70,383
198,594,407,1098
200,50,24,94
204,294,145,656
205,215,102,363
206,467,287,1085
1001,301,91,777
1002,250,87,681
1003,376,125,703
1004,284,111,429
